author	publication_year	title	subject_topic
Delille, Jacques (1738-1813)	1816	L'imagination, poëme par Jacques Delille. Avec privilége du roi. Stockholm, de l'imprimerie d'Olave Grahn. =1-2. 1816=	NA
Delille, Jacques (1738-1813)	1816	L'imagination, poëme par Jacques Delille. Avec privilége du roi. Stockholm, de l'imprimerie d'Olave Grahn. =1-2. 1816=	NA
Rousseau, Jean Jacques (1712-1778)	1817	Emile ou De l'education. Par J.J. Rousseau. Avec privilége du roi. Stockholm. De l'imprimerie d'Olave Grahn. =1-3. 1817=	NA
Rousseau, Jean Jacques (1712-1778)	1817	Emile ou De l'education. Par J.J. Rousseau. Avec privilége du roi. Stockholm. De l'imprimerie d'Olave Grahn. =1-3. 1817=	NA
Rousseau, Jean Jacques (1712-1778)	1817	Emile ou De l'education. Par J.J. Rousseau. Avec privilége du roi. Stockholm. De l'imprimerie d'Olave Grahn. =1-3. 1817=	NA
Florian, Jean Pierre Claris De (1755-1794)	1800	Numa Pompilius, second roi de Rome. Par m. de Florian. À Upsal aux depens de la librairie de l'academie. =Skara. 1-2. 1800=	NA
Florian, Jean Pierre Claris De (1755-1794)	1800	Numa Pompilius, second roi de Rome. Par m. de Florian. À Upsal aux depens de la librairie de l'academie. =Skara. 1-2. 1800=	NA
Florian, Jean Pierre Claris De (1755-1794)	1812	Numa Pompilius, second roi de Rome; par m. de Florian ... Med grammatikaliska, historiska och mythologiska upplysningar; till ungdoms undervisning. Stockholm, tryckt i Elméns och Granbergs tryckeri, på mag. A. Wiborgs förlag. =1-2. 1812=	NA
Florian, Jean Pierre Claris De (1755-1794)	1812	Numa Pompilius, second roi de Rome; par m. de Florian ... Med grammatikaliska, historiska och mythologiska upplysningar; till ungdoms undervisning. Stockholm, tryckt i Elméns och Granbergs tryckeri, på mag. A. Wiborgs förlag. =1-2. 1812=	NA
Florian, Jean Pierre Claris De (1755-1794)	1823	Numa Pompilius, second roi de Rome; par m. de Florian. Med anmärkningar, till ungdomens undervisning. Ny upplaga. Stockholm, tryckt hos J.P. Lindhs enka. På A. Wiborgs förlag. 1-2. 1823	NA
Florian, Jean Pierre Claris De (1755-1794)	1823	Numa Pompilius, second roi de Rome; par m. de Florian. Med anmärkningar, till ungdomens undervisning. Ny upplaga. Stockholm, tryckt hos J.P. Lindhs enka. På A. Wiborgs förlag. =1-2. 1823=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1775	Magazin des enfans: ou Dialogues entre une sage gouvernante & plusieurs de ses éleves de la première distinction: dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le temperament, & les inclinations d'un chacun	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1775	Magazin des enfans: ou Dialogues entre une sage gouvernante & plusieurs de ses éleves de la première distinction: dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le temperament, & les inclinations d'un chacun	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1775	Magazin des enfans: ou Dialogues entre une sage gouvernante & plusieurs de ses éleves de la première distinction: dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le temperament, & les inclinations d'un chacun	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1775	Magazin des enfans: ou Dialogues entre une sage gouvernante & plusieurs de ses éleves de la première distinction: dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le temperament, & les inclinations d'un chacun	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1786	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eléves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revuë et corrigée. =Stockholm. 1-4. 1786=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1786	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eléves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revuë et corrigée. =Stockholm. 1-4. 1786=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1786	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eléves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revuë et corrigée. =Stockholm. 1-4. 1786=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1786	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eléves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revuë et corrigée. =Stockholm. 1-4. 1786=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1793	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eleves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revue et corrigée. =Stockholm. 1-4. 1793-95=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1793	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eleves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revue et corrigée. =Stockholm. 1-4. 1793-95=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1795	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eleves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revue et corrigée. =Stockholm. 1-4. 1793-95=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1794	Magazin des enfans, ou Dialogues entre une sage gouvernante, et plusieurs de ses eleves de la premiere distinction; par mad:e Le Prince de Beaumont. Nouvelle edition, revue et corrigée. =Stockholm. 1-4. 1793-95=	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1820	Le Magasin des enfans, ou Dialogues d'une sage gouvernante avec ses élèves; dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le tempérament et les inclinations d'un chacun, etc. etc	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1820	Le Magasin des enfans, ou Dialogues d'une sage gouvernante avec ses élèves; dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le tempérament et les inclinations d'un chacun, etc. etc	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1820	Le Magasin des enfans, ou Dialogues d'une sage gouvernante avec ses élèves; dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le tempérament et les inclinations d'un chacun, etc. etc	NA
Leprince De Beaumont, Jeanne Marie (1711-1780)	1820	Le Magasin des enfans, ou Dialogues d'une sage gouvernante avec ses élèves; dans lesquels on fait penser, parler, agir les jeunes gens suivant le génie, le tempérament et les inclinations d'un chacun, etc. etc	NA
Staël-holstein, Germaine De (1766-1817)	1814	De l'Allemagne, par mme la baronne de Staël Holstein. Upsala, chez Em. Bruzelius, imprimeur-libraire. =1-3. 1814=	NA
Staël-holstein, Germaine De (1766-1817)	1814	De l'Allemagne, par mme la baronne de Staël Holstein. Upsala, chez Em. Bruzelius, imprimeur-libraire. =1-3. 1814=	NA
NA	1763	Apospasmatia hellenika, pros chresin gymnastiken. Excerpta græca, in usum gymnasticum. Gothoburgi, litteris et sumtibus J.G. Lange, jun. =1-2. 1763=	NA
NA	1763	=Apospasmatia hellenika, pros chresin gymnastiken=. Excerpta græca, in usum gymnasticum. Gothoburgi, litteris et sumtibus J.G. Lange, jun. =1-2. 1763=	NA
Homeros,  (700-NA)	1814	Homäros' Ilias. Öfversatt af Marc. Wallenberg. Stockholm, tryckt hos Olof Grahn. =1-2. 1814-15=	NA
Homeros,  (700-NA)	1815	Homäros' Ilias. Öfversatt af Marc. Wallenberg. Stockholm, tryckt hos Olof Grahn. =1-2. 1814-15=	NA
Wieselgren, Peter (1800-1877)	1824	Starkodds sånger, efter en runeristning i ekskifwor, funne i en nordisk ättehög./(P. Wieselgren.) Stockholm, tryckte hos Johan Hörberg. =1. 1824=	NA
Wieselgren, Peter (1800-1877)	1824	Minnes-sånger ur Wärend, af P. Wieselgren ... Stockholm, tryckte hos Johan Hörberg. =1. 1824=	NA
Lukianos, 	1761	Prof af grekers witterhet, genom öfwersättningar af några Luciani sinnerika skrifter. Wästerås, tryckt på Joh. Laur. Horrns, kongl. gymn. och consist. boktr. bekostnad. =1. 1761.=	NA
Thukydides, 	1818	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1819	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1819	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1819	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1819	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1822	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1824	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Thukydides, 	1824	Thucydidis De bello Peloponnesiaco libri octo graece in usum academicum editi. =Uppsala. 1-8. 1818-24=	NA
Tacitus, 	1814	C. Cornelii Taciti Opera ex recensione Oberlini curavit Iohannes Tranér. =Uppsala. 1-3. 1814-28=. 8:o, [3:	NA
Tacitus, 	1814	C. Cornelii Taciti Opera ex recensione Oberlini curavit Iohannes Tranér. =Uppsala. 1-3. 1814-28=. 8:o, [3:	NA
Tacitus, 	1814	C. Cornelii Taciti Opera ex recensione Oberlini curavit Iohannes Tranér. =Uppsala. 1-3. 1814-28=. 8:o, [3:	NA
Caesar, Gajus Julius	1816	C. Iulii Caesaris Opera ex recensione Oberlini curavit Iohannes Tranér. =Uppsala. 1-2. 1816-20=. 8:o,	NA
Caesar, Gajus Julius	1816	C. Iulii Caesaris Opera ex recensione Oberlini curavit Iohannes Tranér. =Uppsala. 1-2. 1816-20=. 8:o,	NA
NA	1806	Öfversättningar från latinske skalder af Johan Olof Wallin. Stockholm. Tryckte hos C.F. Marquard. =1. 1806=	NA
NA	1814	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
NA	1817	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
NA	1816	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
NA	1819	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
NA	1819	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
NA	1820	Corpus auctorum romanorum. =Uppsala, akademiska tryckeriet. 1-12. 1814-28=	NA
Livius, Titus	1829	T. Livii Patavini Historiarum ab urbe condita libri qui supersunt omnes. Norcopiæ excudebant Collin & c. =1. 1829=	NA
NA	1829	Scriptores latini classici in usum scholarum. Editio nova emendatior. Norcopiæ excudebant Collin & c. =1-. 1829-=	NA
Nepos, Cornelius	1828	Cornelius Nepos. Latinskt original, samt svensk mellanradig och ordgrann öfversättning. Till språkundervisning efter Hamiltonska sättet. Stockholm, Georg Scheutz. =1-2. 1828=	NA
Nepos, Cornelius	1828	Cornelius Nepos. Latinskt original, samt svensk mellanradig och ordgrann öfversättning. Till språkundervisning efter Hamiltonska sättet. Stockholm, Georg Scheutz. =1-2. 1828=	NA
Phaedrus, 	1788	Phædri Æsopiska fabler, på svensk vers. Stockholm, tryckte hos Johan Christoph. Holmberg. =1. 1788=	NA
Vergilius Maro, Publius	1791	P. Virgilii Maronis Opera in tres tomos distributa, med swenska anmärkningar, til den studerande ungdomens tjenst utgifne af C.Å. ... Stockholm, tryckte hos Anders [2-3:] And. Jac. Nordström, på upläggarens bekostnad. =1-3. 1790-92=	NA
Vergilius Maro, Publius	1790	P. Virgilii Maronis Opera in tres tomos distributa, med swenska anmärkningar, til den studerande ungdomens tjenst utgifne af C.Å. ... Stockholm, tryckte hos Anders [2-3:] And. Jac. Nordström, på upläggarens bekostnad. =1-3. 1790-92=	NA
Vergilius Maro, Publius	1792	P. Virgilii Maronis Opera in tres tomos distributa, med swenska anmärkningar, til den studerande ungdomens tjenst utgifne af C.Å. ... Stockholm, tryckte hos Anders [2-3:] And. Jac. Nordström, på upläggarens bekostnad. =1-3. 1790-92=	NA
Vergilius Maro, Publius	1809	P. Virgilii Maronis Opera med svenska anmärkningar, till den studerande ungdomens tjenst. utgifne af L. Hammarsköld. ... =Stockholm. 1-2. 1809-11=	NA
Vergilius Maro, Publius	1811	P. Virgilii Maronis Opera med svenska anmärkningar, till den studerande ungdomens tjenst. utgifne af L. Hammarsköld. ... =Stockholm. 1-2. 1809-11=	NA
Horatius Flaccus, Quintus	1774	Lyster och sedolärande witterlek, af Qv. Horatii Flacci sententier, dragne af hans oder, epoder, seculariske wers och satyrer. Förestäldter uti et swenskt register på allehanda ämnen med bifogade latinske sententier, som citeras. Skrefwen	NA
Horatius Flaccus, Quintus	1774	Lyster och sedolärande witterlek, af Qv. Horatii Flacci sententier, dragne af hans oder, epoder, seculariske wers och satyrer. Förestäldter uti et swenskt register på allehanda ämnen med bifogade latinske sententier, som citeras. Skrefwen	NA
NA	1811	Tat ailes tjalog, kångalats majestäten armokumus kåttjomen mete, sami kjälei puoktetum ja trukkai mårråtum, tan aiwelåppelats kångalats kantslien-tårjotemest. Hernösandesne, Carolen Gust. Nordinen trukkeriasne. =1-3. 1811=	NA
NA	1811	Tat ailes tjalog, kångalats majestäten armokumus kåttjomen mete, sami kjälei puoktetum ja trukkai mårråtum, tan aiwelåppelats kångalats kantslien-tårjotemest. Hernösandesne, Carolen Gust. Nordinen trukkeriasne. =1-3. 1811=	NA
NA	1811	Tat ailes tjalog, kångalats majestäten armokumus kåttjomen mete, sami kjälei puoktetum ja trukkai mårråtum, tan aiwelåppelats kångalats kantslien-tårjotemest. Hernösandesne, Carolen Gust. Nordinen trukkeriasne. =1-3. 1811=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1813	Aus meinem Leben. Dichtung und Wahrheit. Von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala [5:] Stockholm und Upsala, bei Em. Bruzelius. =1-5. 1813-19=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1813	Aus meinem Leben. Dichtung und Wahrheit. Von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala [5:] Stockholm und Upsala, bei Em. Bruzelius. =1-5. 1813-19=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1815	Aus meinem Leben. Dichtung und Wahrheit. Von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala [5:] Stockholm und Upsala, bei Em. Bruzelius. =1-5. 1813-19=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	Aus meinem Leben. Dichtung und Wahrheit. Von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala [5:] Stockholm und Upsala, bei Em. Bruzelius. =1-5. 1813-19=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1819	Aus meinem Leben. Dichtung und Wahrheit. Von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala [5:] Stockholm und Upsala, bei Em. Bruzelius. =1-5. 1813-19=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1813	J.W. v. Goethés Kleinere Gedichte. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-2. 1813-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	J.W. v. Goethés Kleinere Gedichte. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-2. 1813-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Wilhelm Meisters Lehrjahre. Ein Roman von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-2. 1814=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Wilhelm Meisters Lehrjahre. Ein Roman von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-2. 1814=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Theater von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-5. 1814-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1815	Theater von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-5. 1814-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1816	Theater von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-5. 1814-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	Theater von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-5. 1814-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	Theater von J.W. v. Goethe. Mit königl. schwedischer allergnädigster Freiheit. Upsala, bei Em. Bruzelius. =1-5. 1814-17=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1811	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1812	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1813	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1813	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1814	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1817	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1818	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
Goethe, Johann Wolfgang Von (1749-1832)	1820	Johann Wolfgang Goethés Sämmtliche Werke. Mit königl. schwedischer allergnädigster Freiheit. Upsala [3:5, 15:] Stockholm und Upsala, bei Em. Bruzelius. =1-15. 1811-20=	NA
